ID,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,dia_7,dia_8,dia_9,dia_10,dia_11,dia_12,dia_13,dia_14,dia_15,dia_16,dia_17,dia_18,dia_19,dia_20,dia_21,dia_22,dia_23,dia_24,dia_25,dia_26,dia_27,dia_28,dia_29,dia_30,dia_31,dia_32,dia_33,dia_34,dia_35,dia_36,dia_37,dia_38,dia_39,dia_40,dia_41,dia_42,dia_43,dia_44,dia_45,dia_46,dia_47,dia_48,dia_49,dia_50,dia_51,dia_52,dia_53,dia_54,dia_55,dia_56,dia_57,dia_58,dia_59,dia_60,dia_61,dia_62,dia_63,dia_64,dia_65,dia_66,dia_67,dia_68,dia_69,dia_70,dia_71,dia_72,dia_73,dia_74,dia_75,dia_76,dia_77,dia_78,dia_79,dia_80,dia_81,dia_82,dia_83,dia_84,dia_85,dia_86,dia_87,dia_88,dia_89,dia_90,pago,fecha,monto
706,-90.06,-3.86,399.02,-328.03,212.81,-63.47,204.3700000000001,22.09,0.0,0.0,-1.5,-44.84,47.11,-26.47,-22.59,45.96,0.0,3.5799999999999983,0.0,0.0,0.0,0.0,-29.48,25.95,0.0,0.0,-19.16,10.469999999999997,-1.29,-21.44,35.0,0.0,-1.5,-1.9800000000000042,0.0,-2.59,-200.0,0.0,-605.73,-16.29,-9.26,826.02,-3.59,14.240000000000006,0.0,0.0,0.0,0.0,0.0,1.2,-5.950000000000026,0.0,5.0,0.0,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,-1.49,-1.49,0.0,0.0,0.0,0.0,1.6799999999999995,0.0,0.0,0.5799999999999983,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-20.01,-3.33,20.81,0.0,-3.5499999999999825,8.349999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-09-02 16:03:08.272,2140.0
707,0.0,0.0,-16.44,-111.43,-72.89,93.0,-143.76,0.0,0.0,79.10999999999996,55.0,60.16999999999999,0.0,-0.5799999999999983,0.0,0.0,-9.0,-34.72999999999999,-434.79,458.58,-139.62,0.0,0.0,291.33999999999986,0.0,0.0,0.0,0.09,0.0,0.0,-70.0,-149.06,58.78,-175.0,-34.05000000000001,0.0,0.0,328.50000000000006,-7.48,0.0,0.0,0.0,0.0,0.0,-70.0,-12.98,-12.8,-75.0,-81.64,0.0,0.0,169.25,0.0,-79.5,-74.46,124.66,0.0,0.0,10.64,0.0,-52.92,100.58,-789.47,0.0,0.0,845.56,-35.0,-47.99,-6.92,-15.370000000000012,0.0,0.0,-152.0,150.0,-27.85,-16.620000000000005,-110.27,0.0,0.0,259.0899999999999,0.0,0.0,-35.0,-52.28999999999999,0.0,0.0,-14.99,-40.0,-18.15,90.0,SI,2019-09-02 17:28:47.558,1500.0
708,0.0,0.0,0.0,-600.0,0.0,0.0,-107.66000000000008,0.0,0.0,89.05,-42.85,-329.0,-5.44,316.78,0.0,0.0,-59.46,-54.3,197.31,-38.48,52.42,0.0,0.0,-19.0,0.0,-9.27,-25.45,37.61,0.0,0.0,0.0,-60.0,49.25,0.0,1.8399999999999996,0.0,0.0,0.0,24.4,-2.22,0.0,-221.12,0.0,0.0,-148.38,272.41,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-09-02 21:34:43.938,2520.0
709,0.0,0.0,-901.0399999999997,966.57,-314.57,-303.7700000000001,-101.76999999999997,0.0,0.0,-273.16,-116.6,-132.3,-171.38000000000005,-646.58,0.0,0.0,-123.93,1388.5800000000004,-42.93,-56.9,-100.58,0.0,0.0,-146.1,-28.99,-147.62,-196.72,-147.42000000000004,0.0,0.0,0.0,1266.36,1.39,-10.81,-31.72,0.0,0.0,-77.99999999999999,-27.68,-253.73,-299.48,-382.18,0.0,0.0,-154.57,925.82,-188.64,306.71,-136.53,0.0,0.0,0.0,-36.41,-278.56000000000006,-67.39,-153.6,0.0,0.0,-716.8199999999998,0.0,1188.25,8.159999999999998,-600.6300000000001,0.0,0.0,-136.05,-375.94,-313.07,-21.54,-167.57999999999996,0.0,0.0,-66.61999999999999,927.85,-35.17,-24.83,-272.17999999999995,0.0,0.0,-55.05,-282.47,-29.33,-88.74,-458.02,0.0,0.0,-124.33,648.65,213.49,-34.19,SI,2019-09-02 22:46:18.297,1500.0
710,0.0,0.0,-2.0,0.0,0.0,-1302.77,1276.6299999999997,0.0,0.0,-158.0,0.0,-13.299999999999995,0.0,0.0,0.0,0.0,0.0,-211.1,-10.0,221.95,-27.0,0.0,0.0,0.0,0.0,-10.79,0.0,-15.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.56,0.0,0.0,0.0,-58.43,0.0,0.0,-20.0,-76.36,-36.89,-45.0,-243.65000000000003,0.0,0.0,-15.99,0.0,0.0,0.0,-63.52,0.0,0.0,0.0,0.0,705.0,-58.17,0.0,0.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0,-182.39,-85.24,0.0,-82.05,500.0,0.0,0.0,-10.79,0.0,0.0,-15.99,SI,2019-09-02 22:59:20.608,3550.0
712,-61.44000000000001,0.0,0.0,-1069.29,408.84999999999985,780.92,388.2000000000001,-15.34,0.0,0.0,1.5199999999999982,-138.12,-17.810000000000006,-16.430000000000007,337.32000000000005,0.0,0.0,-233.22,-482.58,-119.26,1280.06,-306.55999999999995,0.0,0.0,-39.200000000000024,-87.57000000000002,-77.88,108.62,-291.11,0.0,0.0,-218.07,-133.08,-496.94999999999993,1326.2,-159.58999999999997,0.0,0.0,-48.61000000000001,-13.590000000000002,-23.69,-23.97,-243.19999999999996,0.0,0.0,-59.91,-37.56000000000002,-190.81999999999996,-58.51999999999999,-619.8899999999998,0.0,0.0,-320.41,1215.14,-84.34,92.93,-578.73,0.0,0.0,-174.12999999999997,0.0,-78.42000000000003,-160.97000000000003,-1080.67,0.0,0.0,7.960000000000014,1147.15,-55.58,-333.67,1677.66,0.0,0.0,-17.58,-667.63,-52.63,585.47,-230.38,0.0,0.0,-171.08,-156.33000000000004,1318.64,-10.3,-454.34,0.0,0.0,-14.329999999999998,29.60000000000001,-107.33,SI,2019-09-03 01:07:33.256,1900.0
713,-84.8,0.0,0.0,0.0,-47.05,0.0,-28.96,-99.18,0.0,0.0,138.48000000000002,-270.0,-49.02,-10.5,-360.4500000000001,0.0,0.0,450.59,19.580000000000005,-97.87,-7.5,-583.4,0.0,0.0,233.71,-245.88,-100.37,-241.08,-287.82,0.0,0.0,904.01,-58.58,-16.11,-41.57,-274.19000000000005,0.0,0.0,524.48,-106.86,-20.68,-32.02,487.66,0.0,0.0,-125.29,309.49000000000007,-101.58,-27.6,-303.64,0.0,0.0,-161.25,558.82,-9.69,-40.08,-29.08,0.0,0.0,-263.69,0.0,384.14,-64.61,-304.01,0.0,0.0,-63.09,405.75,94.74,-135.45,-272.69,0.0,0.0,-8.5,468.7000000000001,-119.5,-105.26,-166.45,0.0,0.0,-38.17,299.28,134.35,-166.73999999999995,-62.53,0.0,0.0,-214.44,422.05,5.0,SI,2019-09-03 01:20:58.552,1700.0
714,0.0,-10.35,0.0,0.5400000000000205,-13.0,79.99,-57.94999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.55,0.0,0.0,-36.70000000000004,-188.0,-349.85,1130.16,6.66,0.0,0.0,-6.5,9.0,0.0,-60.0,0.7499999999999929,0.0,0.0,-94.0,-154.25,-324.65,704.82,-81.99000000000002,0.0,0.0,71.51,-9.36,-10.0,-129.06,-235.96,0.0,0.0,607.04,444.92,-732.56,907.99,-16.61,0.0,0.0,6.9,-9.649999999999991,-20.25,4.0,58.0,0.0,0.0,-164.01999999999995,0.0,-102.13,781.3,-83.42000000000002,0.0,0.0,44.96,0.0,9.11,-14.45,-155.55,0.0,0.0,-96.82,-47.75,-256.71000000000004,1095.73,0.0,0.0,0.0,0.0,0.0,-25.770000000000003,-15.19,-85.53999999999998,0.0,0.0,-36.12000000000001,-82.94,265.0,SI,2019-09-03 01:36:42.864,150.0
715,0.0,0.0,0.0,-5.0,0.0,0.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,-8642.63,8567.159999999998,0.0,0.0,-20.02,-36.53,5.689999999999998,-144.5,201.60000000000008,0.0,0.0,-4.5,-5.4700000000000015,2.3500000000000085,-30.78,82.73000000000002,0.0,0.0,0.0,-15.04,-11.48,-100.72,84.81000000000007,0.0,0.0,0.0,-19.58,0.0,65.0,0.11000000000001364,0.0,0.0,0.0,0.0,-16.21,-117.5,133.72000000000003,0.0,0.0,0.0,0.0,-7.0,-196.98,-100.61,0.0,0.0,-209.03,0.0,-23.73,526.3900000000001,-300.0,0.0,0.0,-15.0,-139.99,-105.99,-154.62,-133.49,0.0,0.0,26.79,-39.99,-410.99,100.0,-686.42,0.0,0.0,-420.55,1864.21,-748.5300000000002,-13.13,69.57000000000005,0.0,0.0,-15.4,-839.5,-378.85,SI,2019-09-03 01:36:56.951,15000.0
716,-2.99,0.0,0.0,14.2,-4.58,0.0,-3.12,-5.190000000000016,0.0,0.0,-48.77,-1.99,0.0,5.800000000000002,-0.15000000000000036,0.0,0.0,-73.9,-279.86,280.25,0.0,-1317.55,0.0,0.0,-2080.14,1329.22,-270.6,-3560.79,-163.71,0.0,0.0,5970.0,-32.300000000000004,-1211.18,-6828.58,-390.75,0.0,0.0,-9325.0,-416.93,-925.32,-557.25,-195.33,0.0,0.0,19500.0,372.33,495.0,-346.0,-299.84,0.0,0.0,-112.48,-867.13,949.83,-105.79,-1664.2900000000004,0.0,0.0,-7251.09,0.0,-1056.86,-93.96,-846.0799999999998,0.0,0.0,-2462.9300000000007,-1111.49,14983.14,0.0,-68.83000000000001,0.0,0.0,-44.34,-66.99,-879.99,137.09,834.0500000000002,0.0,0.0,2.7755575615628914e-17,-239.11,-44.02,398.09,-178.98,0.0,0.0,165.38,-17.95,16.330000000000005,SI,2019-09-03 10:12:33.757,2980.0
717,-9.11,-13.72,0.0,-224.85,-157.74,-61.09,14.89,-465.35,-80.53,-123.38,-225.26,880.6999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.0,0.0,45.26,0.0,0.0,0.0,0.0,-12.7,-59.97,16.480000000000004,0.0,0.0,-459.27,533.97,0.0,-42.38,-6.86,0.0,0.0,0.0,-226.53,240.41,-8.55,-893.1,0.0,0.0,-101.89,883.8,-23.1,48.37000000000001,-28.98999999999995,0.0,0.0,-19.07,140.0,-97.55,NO,2019-09-03 10:30:08.644,100.0
718,-39.0,-64.8,-25.86,915.2199999999997,-1285.4600000000005,-442.27000000000015,-1702.3,-1104.2000000000003,-121.12,-13.0,4232.119999999999,-1087.98,206.94000000000003,-405.14,72.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-09-03 11:55:19.416,135.0
719,0.0,0.0,0.0,-41.87,16.34,-22.16,-42.77,-209.59000000000003,0.0,0.0,-38.32999999999998,-47.6,-84.73,-134.36,-354.2000000000001,0.0,0.0,-140.06,-144.98000000000005,-13.310000000000002,-875.19,-104.5,0.0,0.0,-66.43,-866.24,-325.11,3358.94,-859.12,0.0,0.0,1013.0700000000003,0.0,0.0,0.0,-12.6,0.0,0.0,-21.06,15.99,17.759999999999994,-1.46,-5.119999999999997,0.0,0.0,-16.87,0.0,-32.74,-16.61,-192.75000000000003,0.0,0.0,-173.3,342.8400000000001,91.98,-290.8400000000001,-122.58,0.0,0.0,-422.04,0.0,839.8900000000001,0.0,-15.14,0.0,0.0,7.920000000000003,-8.1,-17.74,32.550000000000004,-14.36,0.0,0.0,-15.31,16.75,5.429999999999999,0.0,-326.5300000000001,0.0,0.0,-41.57,-43.78999999999999,-169.24,134.23,-7.259999999999998,0.0,0.0,-145.53,1.0,-101.0,SI,2019-09-03 13:12:45.185,800.0
720,0.0,0.0,0.0,2129.32,-124.5,-994.46,-661.6,-1783.13,0.0,0.0,1585.1,-8047.87,-199.0,-74.5,-1197.97,0.0,0.0,1435.63,-137.8,-931.39,-193.46,-945.29,0.0,0.0,1956.52,-137.05,507.22,-176.24,-2654.97,0.0,0.0,1629.9999999999998,-209.58,-124.5,1466.5,-419.16,0.0,0.0,823.49,-74.5,-283.24,-731.11,-278.34000000000003,0.0,0.0,1174.16,-74.5,-117.6,-221.46,-406.59,0.0,0.0,751.7299999999998,-117.75,-1176.08,-1483.11,-487.74,0.0,0.0,624.0,0.0,-89.49,-532.75,1094.28,0.0,0.0,2337.49,-16.17,0.0,0.0,-537.77,0.0,0.0,410.76,-9.31,-683.27,-279.41,-313.79,0.0,0.0,1267.6,-5.99,-151.71,-75.88,-589.17,0.0,0.0,790.1,0.0,-241.44,SI,2019-09-03 13:15:55.496,1200.0
721,0.0,-15.16,-175.83999999999997,-302.56,429.9,0.0,-26.37,-37.74,-12.0,-280.12,-51.12,389.4,0.0,-30.54,-20.0,-27.0,-80.52,-69.34,69.38,221.84,0.0,0.0,-193.26,33.99000000000001,-236.98,-24.5,321.58,-163.51000000000005,0.0,-40.98,-102.5,-66.01,-214.58,622.89,-60.0,-63.25,-171.42,-23.77,-362.86,-63.74999999999999,581.0200000000002,-19.05,-175.77,0.0,-69.61999999999998,-291.54,0.0,804.5099999999999,-10.0,0.0,0.0,-100.0,-19.69,-632.29,643.8,-11.47,-9.1,-63.0,-14.35,-74.86,-11.989999999999998,289.38,-8.0,-10.8,0.02,-131.91000000000003,-19.73,-47.58000000000001,192.42,-36.85,-116.52,-43.52,-205.37000000000003,-16.39,-33.89,450.67,-10.0,-24.87,-176.37,-30.419999999999995,-98.57,-685.22,841.09,-349.67,-9.79,-315.05,-50.18,-25.12,207.49,654.77,SI,2019-09-03 13:29:16.491,1100.0
722,0.0,0.0,0.0,-226.16,25.76999999999999,-152.04999999999995,276.17999999999995,-757.7100000000003,0.0,0.0,1728.09,-357.62,-31.0,287.0,38.579999999999984,0.0,0.0,-939.37,15.0,444.75000000000006,-435.0,-39.93999999999996,0.0,0.0,995.66,-156.58,0.0,-18.7,-1792.7799999999993,0.0,0.0,1034.92,-36.15,-68.25,27.01,-86.32,0.0,0.0,856.6700000000002,46.92,15.0,-30.0,-97.89,0.0,0.0,-61.35,-336.0,-509.99,-113.04000000000002,36.98,0.0,0.0,819.57,0.0,-501.29,-156.94,383.85,0.0,0.0,-1924.87,0.0,677.4799999999998,-92.17000000000002,-257.73999999999995,0.0,0.0,699.3599999999999,-35.88,-19.13,-1014.05,-472.71,0.0,0.0,171.3,120.0,200.0,-589.6599999999999,-888.84,0.0,0.0,1094.56,-25.0,-87.65999999999998,-78.22999999999998,1007.9,0.0,0.0,-277.53000000000003,-16.6,0.0,SI,2019-09-03 14:28:45.266,200.0
723,0.0,0.0,-1356.42,-6183.6399999999985,0.0,-1664.7,-566.12,-4422.23,0.0,-164.98000000000005,-311.42,893.6399999999999,0.0,-2.5,-13.17,0.0,-49.99,-384.99,257.5,0.0,0.0,80.97999999999998,0.0,-20.59,-225.23,-640.0,1063.0,-11.63,-879.95,0.0,0.0,-1729.3,1732.86,698.0,-264.5,-741.0500000000002,0.0,0.0,143.34000000000003,992.74,-364.9500000000001,-1237.11,1490.52,0.0,0.0,-158.5,336.48,-179.90000000000006,268.9,-612.66,0.0,0.0,625.05,-418.72000000000014,103.55,1513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-34.0,0.0,0.0,-12.0,0.0,0.0,0.0,-34.0,0.0,0.0,-34.0,0.0,0.0,0.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-09-03 14:30:25.528,4864.0
724,0.0,0.0,0.0,0.0,-3815.62,-1.0,-19.35,3828.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-09-03 14:35:41.058,3780.0
725,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,-139.47,0.0,0.0,0.0,0.0,0.0,0.0,-142.32,0.0,0.0,0.0,-3104.3,0.0,-146.3,-3510.0,0.0,0.0,-132.46,-170.0,0.0,-1160.0,795.18,0.0,0.0,0.0,533.0,-446.9,-17.5,-44.86,0.0,0.0,0.0,0.0,-160.76,0.0,0.0,0.0,0.0,0.0,-159.18,912.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-09-03 14:44:09.170,180.0
727,-66.59,0.0,-965.01,5184.720000000001,-3720.0000000000014,-6087.829999999999,-3479.6900000000005,-16677.16,0.0,0.0,-93.0,-306.94,-37.88999999999993,497.26000000000016,-563.66,0.0,0.0,-199.37,-1272.0,-2472.99,-1641.0,-2020.0,0.0,0.0,0.0,0.0,0.0,233.2,-268.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.2,-268.2,0.0,0.0,0.0,0.0,0.0,233.2,-308.2,-368.77,0.0,0.0,176.23,225.99,-182.40000000000003,-130.75,-20.83000000000007,0.0,0.0,187.21,0.0,-60.0,-31.36,-591.23,0.0,0.0,252.38,594.0,0.0,-9.13,9.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,SI,2019-09-03 15:33:03.493,15000.0
728,0.0,0.0,0.0,269.2399999999998,-46.16,0.19999999999999973,-71.78,-175.65999999999997,0.0,0.0,0.0,22.049999999999986,-23.39,-37.13,312.85,0.0,0.0,0.0,0.0,-13.1,0.0,4.8599999999999985,0.0,0.0,-8.99,0.0,0.0,-280.82,-541.99,0.0,0.0,840.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-09-03 16:50:16.314,1100.0
729,-76.42000000000002,0.0,-80.59,-31.92,-234.02,448.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.21,0.0,0.0,0.0,0.0,0.0,0.0,18.840000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.09,0.0,0.0,0.0,-138.01999999999998,-641.56,797.85,-23.2,0.0,-2.99,-3.28,-17.1,-50.09,13.35,-9.22,-61.47,-8.15,-146.62,-180.58000000000004,-266.24,737.32,0.0,0.0,0.0,0.0,-132.38,-64.5,1.9599999999999869,64.49,-100.0,41.7,107.0,-290.5,-241.84,0.0,612.28,0.0,0.0,0.0,0.0,-44.93,0.0,0.0,-8.99,-34.28,-138.22,-51.790000000000006,-702.84,971.8,0.0,0.0,0.0,-64.5,75.0,0.0,0.0,0.0,0.0,0.0,-13.05,-170.0,-557.1,SI,2019-09-03 17:49:28.250,1000.0
730,0.0,0.0,0.0,1577.0400000000004,68.19999999999999,-160.35000000000005,-28.12,-499.46,0.0,0.0,-277.04,212.42,-209.94,-92.52,13.32,0.0,0.0,-278.11000000000007,293.07,-204.49,-201.56,-674.6500000000002,0.0,0.0,-484.6,-13.63,1750.0,1.4699999999999998,-1437.56,0.0,0.0,142.22999999999996,607.12,-40.29,177.18999999999997,-670.75,0.0,0.0,-604.2399999999999,-1.0,-76.49000000000002,-63.33,1400.1099999999994,0.0,0.0,97.45000000000003,-102.43,-166.59,442.21,301.47,0.0,0.0,-12.669999999999987,0.0,-59.0,28.94,-232.19,0.0,0.0,-222.6,0.0,-30.12,-113.56000000000006,-578.7900000000002,0.0,0.0,267.74,-34.92,-139.32999999999998,505.59,-1932.92,0.0,0.0,-510.05999999999983,1682.86,-159.09,754.0799999999998,-731.03,0.0,0.0,837.8000000000002,-50.94,-20.26,-69.03999999999999,-244.17999999999995,0.0,0.0,280.45,-21.57,-19.65,NO,2019-09-03 18:04:25.681,119.0
731,0.0,0.0,-11.44,-42.75999999999999,0.0,-6.18,-70.86,159.2,0.0,0.0,-35.0,-5.0,-492.08,-14.3,480.58,0.0,0.0,-66.81,-164.49,-137.36,-16.89,526.12,0.0,0.0,40.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.04,-171.93,-114.5,-32.64,332.99,0.0,0.0,0.0,0.0,0.0,-12.0,-3.23,0.0,0.0,-2.6,0.0,-89.38,-400.0,350.62,0.0,0.0,-15.0,-90.53,-319.8300000000001,-20.0,361.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.12,0.0,0.0,-40.0,105.19,-65.0,SI,2019-09-03 18:47:23.424,1750.0
732,0.0,0.0,0.0,635.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-185.0,-953.95,-543.13,0.0,0.0,1161.49,-83.99000000000002,0.0,-74.0,-823.3299999999998,0.0,0.0,1400.0,0.0,0.0,-185.0,-843.84,0.0,0.0,987.01,-74.0,-14.98,-37.0,-97.0,0.0,0.0,-274.0,-187.82,-25.36,-72.33,-100.25,0.0,0.0,1173.69,0.0,-111.0,-265.14,-497.26,0.0,0.0,0.0,-14.98,0.0,-1019.73,-46.26000000000001,0.0,0.0,1426.67,0.0,-111.0,-418.44,-62.77,0.0,0.0,-15.97,-7.54,-45.30000000000001,-92.9,-433.24,0.0,0.0,807.11,-65.44,-27.49,-39.21,-164.82000000000005,0.0,0.0,-452.75,-29.33,0.0,0.0,-154.75,0.0,0.0,953.74,-15.8,-201.46,SI,2019-09-03 20:12:28.780,1100.0
733,0.0,0.0,0.0,98.84999999999992,-10.87,10.12,0.0,0.0,0.0,0.0,0.0,0.0,-19.73,-420.0,-1.5699999999999932,0.0,0.0,420.0,21.69000000000005,-0.33999999999999986,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,-126.21999999999998,-570.02,0.0,0.0,-56.78,94.28,667.1800000000002,-30.88,-452.77,0.0,0.0,0.0,-20.0,503.0,0.0,0.0,0.0,0.0,-500.0,0.0,0.0,501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SI,2019-09-03 21:05:33.688,900.0
734,-26.11,-46.47,-43.22,0.0,-315.03,223.52,-33.75,-704.24,0.0,0.0,811.91,-12.99,-370.0,400.0,-80.0,0.0,0.0,0.0,-41.96,-76.73,200.0,-8.09,0.0,0.0,0.0,-106.01,-24.04,-48.62,119.85,0.0,0.0,-216.37,78.57,200.0,-8.09,-65.97,0.0,0.0,71.28,-12.95,-69.05,74.1,-12.25,0.0,0.0,-1.39,0.0,-20.44,44.55,-209.39,0.0,0.0,169.5,44.55,0.0,-130.0,-172.34999999999994,0.0,0.0,209.70000000000005,0.0,90.09,-2.99,-332.49,0.0,0.0,0.0,98.44,224.56,0.0,-527.54,0.0,0.0,21.200000000000006,118.8,200.0,-44.87,125.58,0.0,0.0,129.0,-52.74,0.0,44.55,-127.89999999999998,0.0,0.0,71.75,10.159999999999997,44.55,SI,2019-09-03 21:10:07.890,2510.0
735,0.0,0.0,0.0,730.8800000000001,1.66,-35.0,-70.0,0.0,0.0,0.0,0.0,-35.0,-36.51,-55.28999999999999,-321.06000000000006,0.0,0.0,-715.59,804.73,-29.44,220.73,-183.59,0.0,0.0,45.71,-46.42,-48.07,-17.32,-329.25,0.0,0.0,-69.57,-16.98,650.9899999999999,-86.73,-212.55,0.0,0.0,-111.99,-11.64,-136.82,631.26,-388.49,0.0,0.0,-59.38,-23.1,-236.15,-136.73000000000002,267.2099999999999,0.0,0.0,412.29,-12.45,0.0,13.25,-56.819999999999816,0.0,0.0,-26.44,0.0,-11.04,-312.91,-132.59,0.0,0.0,919.31,0.0,0.0,-70.0,-258.74,0.0,0.0,-43.55,-7.57,-10.26,-95.33,-405.66,0.0,0.0,427.03,-64.88,-175.24,0.0,179.49,0.0,0.0,-26.67,-700.0,825.0,SI,2019-09-03 21:17:01.221,1000.0
736,0.0,0.0,0.0,-226.16,25.76999999999999,-152.04999999999995,276.17999999999995,-757.7100000000003,0.0,0.0,1728.09,-357.62,-31.0,287.0,38.579999999999984,0.0,0.0,-939.37,15.0,444.75000000000006,-435.0,-39.93999999999996,0.0,0.0,995.66,-156.58,0.0,-18.7,-1792.7799999999993,0.0,0.0,1034.92,-36.15,-68.25,27.01,-86.32,0.0,0.0,856.6700000000002,46.92,15.0,-30.0,-97.89,0.0,0.0,-61.35,-336.0,-509.99,-113.04000000000002,36.98,0.0,0.0,819.57,0.0,-501.29,-156.94,383.85,0.0,0.0,-1924.87,0.0,677.4799999999998,-92.17000000000002,-257.73999999999995,0.0,0.0,699.3599999999999,-35.88,-19.13,-1014.05,-472.71,0.0,0.0,171.3,120.0,200.0,-589.6599999999999,-888.84,0.0,0.0,1094.56,-25.0,-87.65999999999998,-78.22999999999998,1007.9,0.0,0.0,-277.53000000000003,-16.6,0.0,SI,2019-09-03 22:01:31.087,700.0
